Time,Symbol,Open,High,Low,Close,Volume,Supertrend,Polaridad,DEMA800,Half-Order,Profit,Stoploss-Reached,Exit-Price,ATR
2021-09-23 14:30:00-05:00,XRPUSDT,0.995,1.0093,0.9947,1.0006,2576954.0,0.9846019769339845,Buy,0.9501626,False,False,True,0.9846019769339845,0.009369408669552203
2021-09-24 03:00:00-05:00,XRPUSDT,0.9833,0.9923,0.9825,0.9917,3197352.0,0.9686860716094133,Buy,0.9598805,False,False,True,0.9686860716094133,0.008751959479038444
2021-09-24 04:00:00-05:00,XRPUSDT,0.9762,0.9769,0.9207,0.9279,39369297.0,0.9829653351441046,Sell,0.9591434,False,True,False,0.9238,0.012741230367130147
2021-09-24 20:00:00-05:00,XRPUSDT,0.9474,0.9491,0.9303,0.9318,3340412.0,0.9630217634169725,Sell,0.9402632,True,True,False,0.9238,0.01160044639417261
2021-09-26 19:30:00-05:00,XRPUSDT,0.9386,0.9643,0.9386,0.9604,5736404.0,0.9295704478931985,Buy,0.9278721,False,False,True,0.9295704478931985,0.009475195133817829
2021-09-28 06:00:00-05:00,XRPUSDT,0.9265,0.9429,0.9246,0.9383,6997475.0,0.9181095080300952,Buy,0.9316545,False,False,True,0.9181095080300952,0.007416895174876712
2021-09-28 09:00:00-05:00,XRPUSDT,0.9305,0.932,0.9133,0.9185,9797763.0,0.9425635546698051,Sell,0.9308632,True,True,False,0.9151,0.00866039422378113
2021-09-29 19:30:00-05:00,XRPUSDT,0.9286,0.9442,0.928,0.944,5137902.0,0.9162645122792827,Buy,0.9189514,False,True,False,0.9456,0.009840070183562616
2021-09-30 07:30:00-05:00,XRPUSDT,0.9437,0.9533,0.9436,0.9456,7681076.0,0.9340734925640154,Buy,0.9262623,True,False,False,0.9456,0.0074413785048998825
2021-10-02 07:00:00-05:00,XRPUSDT,1.0259,1.044,1.0234,1.0293,10724259.0,1.0146218628055363,Buy,1.0008298,True,True,False,1.0398,0.00928347078786554
2021-10-03 06:00:00-05:00,XRPUSDT,1.0379,1.0583,1.0368,1.058,6914232.0,1.0286361885227007,Buy,1.0368091,True,False,False,1.058,0.00889431350188563
2021-10-03 16:00:00-05:00,XRPUSDT,1.0655,1.0669,1.0513,1.0539,6634346.0,1.081751303209818,Sell,1.0542556,True,True,False,1.0476,0.0108820197796149
2021-10-04 09:30:00-05:00,XRPUSDT,1.0479,1.0482,1.0198,1.0252,13066720.0,1.0602987298948654,Sell,1.0551545,False,False,True,1.0602987298948654,0.011032958139957798
2021-10-05 23:00:00-05:00,XRPUSDT,1.0679,1.0689,1.0605,1.0637,3587777.0,1.079339328059389,Sell,1.0721825,True,True,False,1.0468,0.008086702042719792
2021-10-06 19:00:00-05:00,XRPUSDT,1.0768,1.093,1.0616,1.0648,12418987.0,1.100246334676386,Sell,1.0795547,False,True,False,1.0646,0.01101749873758747
2021-10-07 09:30:00-05:00,XRPUSDT,1.078,1.078,1.0553,1.0646,13127106.0,1.0894715394785406,Sell,1.0831319,False,False,True,1.0894715394785406,0.011144142416300181
2021-10-08 07:00:00-05:00,XRPUSDT,1.0779,1.0782,1.0657,1.0722,5334886.0,1.08640058060123,Sell,1.084739,True,False,False,1.0722,0.006930416644561997
2021-10-09 23:00:00-05:00,XRPUSDT,1.166,1.1918,1.1618,1.1902,12461425.0,1.1450332174514382,Buy,1.1270264,False,False,True,1.1450332174514382,0.0150788840335989
2021-10-11 02:00:00-05:00,XRPUSDT,1.1619,1.1741,1.1618,1.1714,5185565.0,1.1502316591055113,Buy,1.1705594,False,False,True,1.1502316591055113,0.010888924527084686
2021-10-11 05:30:00-05:00,XRPUSDT,1.1654,1.1678,1.1518,1.1525,5281463.0,1.178700735816636,Sell,1.1730517,True,True,False,1.1006,0.01034225130206753
2021-10-13 00:30:00-05:00,XRPUSDT,1.1172,1.1172,1.0857,1.0863,12554302.0,1.1243380853821614,Sell,1.1283575,False,False,True,1.1243380853821614,0.010779806067613683
2021-10-14 02:30:00-05:00,XRPUSDT,1.1263,1.1277,1.1185,1.1198,2971415.0,1.1413829239034121,Sell,1.1225544,False,False,True,1.1413829239034121,0.008672976507742564
2021-10-14 06:30:00-05:00,XRPUSDT,1.1374,1.1447,1.1362,1.1405,5570482.0,1.124654075784237,Buy,1.1241145,True,False,False,1.1405,0.008039764016909107
2021-10-14 13:00:00-05:00,XRPUSDT,1.1338,1.1338,1.126,1.1269,4121645.0,1.1484627470518833,Sell,1.127876,False,False,True,1.1484627470518833,0.009289979313479167
2021-10-14 21:30:00-05:00,XRPUSDT,1.1256,1.1367,1.1237,1.1365,6862365.0,1.1098517834046666,Buy,1.1289798,True,False,False,1.1365,0.00958594069355484
2021-10-15 03:00:00-05:00,XRPUSDT,1.1428,1.1453,1.111,1.117,14927226.0,1.156064973956248,Sell,1.1314962,False,False,True,1.156064973956248,0.01174192998822515
2021-10-15 11:30:00-05:00,XRPUSDT,1.1315,1.1368,1.1287,1.1366,5343053.0,1.1167505095540664,Buy,1.1299102,True,False,False,1.1366,0.008977137629292952
2021-10-18 05:00:00-05:00,XRPUSDT,1.0876,1.0877,1.0751,1.0826,7024517.0,1.1078139189574117,Sell,1.1181039,False,False,True,1.1078139189574117,0.011339269647318132
2021-10-19 04:00:00-05:00,XRPUSDT,1.0911,1.0927,1.0844,1.0851,3425129.0,1.1003884835645026,Sell,1.0970509,True,False,False,1.0851,0.0061192868552900435
