Time,Symbol,Open,High,Low,Close,Volume,Supertrend,Polaridad,DEMA800,Half-Order,Profit,Stoploss-Reached,Exit-Price,ATR,ADX,P&L
2022-05-05 07:00:00-05:00,XRPUSDT,0.6359,0.6384,0.59,0.6006,162145530.0,0.6707757195683794,Sell,0.6844388,True,True,False,0.4184,0.017004734563153143,22.311474139377484,1.7255000000000003
2022-06-03 07:00:00-05:00,XRPUSDT,0.3932,0.3951,0.3852,0.3875,51049532.0,0.41754856154062725,Sell,0.4958224,False,True,False,0.3813,0.00924715855647551,21.858012420758985,0.08680000000000054
2022-06-10 11:00:00-05:00,XRPUSDT,0.3876,0.3878,0.3753,0.3813,60585528.0,0.40832001242310667,Sell,0.460366,True,True,False,0.3676,0.008237982930016928,15.691314920946542,0.35419999999999985
2022-06-28 15:00:00-05:00,XRPUSDT,0.3427,0.3438,0.3348,0.3372,36871366.0,0.3674622511778099,Sell,0.3694308,True,True,False,0.3283,0.009753245376181035,23.41793638967703,0.2520000000000002
2022-07-10 07:00:00-05:00,XRPUSDT,0.3375,0.3387,0.3192,0.3243,86492942.0,0.3541089444703854,Sell,0.3282062,False,False,True,0.3541089444703854,0.007907296702749632,24.340636425524753,-0.3724000000000002
2022-07-14 15:00:00-05:00,XRPUSDT,0.327,0.3337,0.3257,0.3334,28934337.0,0.3040657082054334,Buy,0.3151393,True,True,False,0.3448,0.008303155710078624,33.33366652047145,0.2947000000000002
2022-07-27 11:00:00-05:00,XRPUSDT,0.3379,0.3565,0.3339,0.3531,80969725.0,0.3167602847332629,Buy,0.2962223,True,True,False,0.3633,0.008787136258450162,27.143129377670697,0.4101999999999999
2022-08-10 15:00:00-05:00,XRPUSDT,0.3753,0.3812,0.3753,0.3811,19650287.0,0.35757711669874265,Buy,0.2921421,False,False,True,0.35757711669874265,0.006432431168896425,20.89993363527441,-0.5068000000000001
2022-08-26 03:00:00-05:00,XRPUSDT,0.3491,0.3707,0.3489,0.3534,194770681.0,0.3371344939162843,Buy,0.2869402,False,False,True,0.3371344939162843,0.006877337537135144,16.291773173074255,-0.18900000000000017
2022-09-07 15:00:00-05:00,XRPUSDT,0.3334,0.3384,0.3331,0.3365,46396090.0,0.3155219157827619,Buy,0.2769044,True,True,False,0.3391,0.006135458739583846,16.91537792432202,0.15819999999999967
