Time,Symbol,Open,High,Low,Close,Volume,Supertrend,Polaridad,DEMA600,Half-Order,Profit,Stoploss-Reached,Exit-Price,ATR,ADX,P&L
2021-11-02 10:00:00-05:00,XRPUSDT,1.1117,1.1284,1.1116,1.1212,9865961.0,1.09216530860876,Buy,1.1039596,True,True,False,1.1516,0.009565266150929437,17.293156135354515,0.3989999999999996
2021-11-07 00:00:00-05:00,XRPUSDT,1.1553,1.1737,1.154,1.1694,6178785.0,1.138293360809417,Buy,1.1459103,True,True,False,1.2301,0.009776881185251222,32.795439249362495,0.7083999999999997
2021-11-10 08:00:00-05:00,XRPUSDT,1.269,1.3341,1.2684,1.314,69090843.0,1.2231682265101869,Buy,1.197419,False,False,True,1.2231682265101869,0.021575459883598953,28.17485389781863,-1.0710000000000002
2021-11-15 12:00:00-05:00,XRPUSDT,1.1889,1.1899,1.1849,1.185,1981194.0,1.2147944089079712,Sell,1.213939,True,True,False,1.1294,0.00939094710447668,21.20606264911272,0.6881000000000004
2021-11-18 09:00:00-05:00,XRPUSDT,1.0776,1.0807,1.0673,1.0707,4740252.0,1.1286856582644609,Sell,1.1810367,False,True,False,1.066,0.01824381420743601,23.669430263459837,0.06579999999999897
2021-11-20 10:00:00-05:00,XRPUSDT,1.0876,1.088,1.0604,1.066,14091682.0,1.1075474159537184,Sell,1.1531636,True,False,False,1.066,0.011211231643750933,16.560690195240902,0.2001999999999997
2021-11-24 05:00:00-05:00,XRPUSDT,1.0402,1.0416,1.0325,1.0331,3187193.0,1.0635651224604215,Sell,1.1093981,False,False,True,1.0635651224604215,0.009560555846181805,14.882114098714576,-0.36120000000000063
2021-11-25 23:00:00-05:00,XRPUSDT,1.0321,1.0346,1.0251,1.029,3778346.0,1.0542672572837612,Sell,1.0904515,True,True,False,0.9551,0.008621842681024781,15.520147753596529,0.6222999999999991
2021-12-01 19:00:00-05:00,XRPUSDT,0.9908,0.9908,0.9731,0.9803,6443967.0,1.01339126654353,Sell,1.0092086,True,True,False,0.8186,0.010692276273767745,16.79806775156398,1.4006999999999996
2021-12-07 17:00:00-05:00,XRPUSDT,0.8161,0.8174,0.8036,0.8072,4974143.0,0.8465563841047796,Sell,0.8885717,False,False,True,0.8465563841047796,0.012542616553420222,21.61191235103209,-0.40459999999999896
