Time,Symbol,Open,High,Low,Close,Volume,Supertrend,Polaridad,DEMA800,Half-Order,Profit,Stoploss-Reached,Exit-Price,ATR
2021-10-31 06:00:00-05:00,XRPUSDT,1.102,1.1038,1.0764,1.0809,13544695.0,1.1297349042535845,Sell,1.0984536,False,False,True,1.1297349042535845,0.017140318264836727
2021-10-31 16:00:00-05:00,XRPUSDT,1.1024,1.1255,1.0996,1.1223,7263006.0,1.0800647589892365,Buy,1.0984272,False,False,True,1.0800647589892365,0.016131968237622748
2021-10-31 22:00:00-05:00,XRPUSDT,1.0928,1.094,1.0753,1.0789,8722938.0,1.1233894742377595,Sell,1.0987848,False,False,True,1.1233894742377595,0.01788291792177788
2021-11-02 04:00:00-05:00,XRPUSDT,1.096,1.1156,1.0938,1.112,11516100.0,1.0874260058372196,Buy,1.0988263,True,True,False,1.1593,0.00960220222780817
2021-11-03 16:00:00-05:00,XRPUSDT,1.2028,1.213,1.199,1.213,5874909.0,1.163851840221942,Buy,1.1097389,False,False,True,1.163851840221942,0.020717021935247413
2021-11-06 19:00:00-05:00,XRPUSDT,1.1515,1.1552,1.1461,1.1552,2999396.0,1.1331771317835966,Buy,1.1323629,True,True,False,1.242,0.010641377689793636
2021-11-08 18:00:00-05:00,XRPUSDT,1.2761,1.2926,1.2726,1.2834,11824153.0,1.2500026466747631,Buy,1.155793,False,False,True,1.2500026466747631,0.016419645328616866
2021-11-10 07:00:00-05:00,XRPUSDT,1.2422,1.2973,1.2379,1.269,45380353.0,1.2287697317301451,Buy,1.1755639,True,False,False,1.269,0.018181264490029634
2021-11-13 11:00:00-05:00,XRPUSDT,1.1952,1.2045,1.1952,1.1977,7370733.0,1.1756415865041125,Buy,1.192789,False,False,True,1.1756415865041125,0.01297569935764591
2021-11-14 11:00:00-05:00,XRPUSDT,1.1796,1.1863,1.1708,1.1724,6944707.0,1.1975660277474505,Sell,1.1948148,False,False,True,1.1975660277474505,0.00942789462786054
2021-11-14 19:00:00-05:00,XRPUSDT,1.1892,1.2157,1.1891,1.2119,9886216.0,1.180749961904832,Buy,1.1953757,False,False,True,1.180749961904832,0.010058648572263644
2021-11-15 09:00:00-05:00,XRPUSDT,1.1991,1.1991,1.1866,1.1911,5202660.0,1.213254574862451,Sell,1.1977328,True,True,False,1.1073,0.009888329018973154
2021-11-18 04:00:00-05:00,XRPUSDT,1.1074,1.1077,1.0778,1.0868,10473024.0,1.132512470717661,Sell,1.178411,True,True,False,1.0646,0.018837436020339913
2021-11-20 10:00:00-05:00,XRPUSDT,1.0876,1.088,1.0604,1.066,14091682.0,1.0964316106358123,Sell,1.1560371,False,False,True,1.0964316106358123,0.011211231643750933
2021-11-20 22:00:00-05:00,XRPUSDT,1.0804,1.0831,1.0757,1.0774,3407935.0,1.098012236181896,Sell,1.1525726,True,True,False,1.0631,0.009889219772086169
2021-11-22 14:00:00-05:00,XRPUSDT,1.0398,1.0465,1.0286,1.0316,6438107.0,1.0620111129144616,Sell,1.1370637,False,False,True,1.0620111129144616,0.011873628351296153
2021-11-23 21:00:00-05:00,XRPUSDT,1.0522,1.0551,1.041,1.0427,4784331.0,1.070796197295477,Sell,1.1246779,True,False,False,1.0427,0.01109655611679719
2021-11-25 03:00:00-05:00,XRPUSDT,1.0336,1.0356,1.0212,1.0249,3327247.0,1.0450701966708933,Sell,1.1118738,False,False,True,1.0450701966708933,0.008953745008285207
2021-11-25 19:00:00-05:00,XRPUSDT,1.0444,1.0479,1.0379,1.0404,3511413.0,1.0611148841246454,Sell,1.1068616,True,True,False,0.9311,0.00921696748833193
2021-11-29 04:00:00-05:00,XRPUSDT,0.9818,0.9819,0.9635,0.9689,8451804.0,0.9971996262547634,Sell,1.0524446,False,False,True,0.9971996262547634,0.012526801248493806
2021-11-30 00:00:00-05:00,XRPUSDT,1.0001,1.0028,0.977,0.9772,7129560.0,1.0167328832041362,Sell,1.0447016,False,False,True,1.0167328832041362,0.012569372081962182
2021-11-30 11:00:00-05:00,XRPUSDT,1.0061,1.0117,0.9881,0.9898,9300441.0,1.0329621846002375,Sell,1.0411981,True,True,False,0.8379,0.014754002252028463
